model_id,downloads (past month),quantization,num_ops,ops
onnx-community/maskformer-swin-small-ade,1,quantized,40,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, Cos, CumSum, Div, DynamicQuantizeLinear, Einsum, Equal, Erf, Expand, Floor, Gather, InstanceNormalization, MatMul, MatMulInteger, Mod, Mul, Not, Pad, Pow, Range, ReduceMean, Relu, Reshape, Resize, ScatterND, Shape, Sin, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze, Where"
onnx-community/maskformer-swin-small-coco,1,quantized,40,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, Cos, CumSum, Div, DynamicQuantizeLinear, Einsum, Equal, Erf, Expand, Floor, Gather, InstanceNormalization, MatMul, MatMulInteger, Mod, Mul, Not, Pad, Pow, Range, ReduceMean, Relu, Reshape, Resize, ScatterND, Shape, Sin, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze, Where"
onnx-community/maskformer-swin-tiny-ade,1,quantized,40,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, Cos, CumSum, Div, DynamicQuantizeLinear, Einsum, Equal, Erf, Expand, Floor, Gather, InstanceNormalization, MatMul, MatMulInteger, Mod, Mul, Not, Pad, Pow, Range, ReduceMean, Relu, Reshape, Resize, ScatterND, Shape, Sin, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze, Where"
onnx-community/maskformer-swin-tiny-coco,1,quantized,40,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, Cos, CumSum, Div, DynamicQuantizeLinear, Einsum, Equal, Erf, Expand, Floor, Gather, InstanceNormalization, MatMul, MatMulInteger, Mod, Mul, Not, Pad, Pow, Range, ReduceMean, Relu, Reshape, Resize, ScatterND, Shape, Sin, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze, Where"
onnx-community/maskformer-resnet101-ade,1,quantized,34,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, Cos, CumSum, Div, DynamicQuantizeLinear, Einsum, Expand, Floor, Gather, InstanceNormalization, MatMul, MatMulInteger, MaxPool, Mul, Not, Pow, ReduceMean, Relu, Reshape, Resize, Shape, Sin, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze"
onnx-community/maskformer-resnet50-vistas,1,quantized,34,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, Cos, CumSum, Div, DynamicQuantizeLinear, Einsum, Expand, Floor, Gather, InstanceNormalization, MatMul, MatMulInteger, MaxPool, Mul, Not, Pow, ReduceMean, Relu, Reshape, Resize, Shape, Sin, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze"
onnx-community/maskformer-resnet50-ade20k-full,1,quantized,34,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, Cos, CumSum, Div, DynamicQuantizeLinear, Einsum, Expand, Floor, Gather, InstanceNormalization, MatMul, MatMulInteger, MaxPool, Mul, Not, Pow, ReduceMean, Relu, Reshape, Resize, Shape, Sin, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze"
onnx-community/maskformer-resnet101-ade20k-full,1,quantized,34,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, Cos, CumSum, Div, DynamicQuantizeLinear, Einsum, Expand, Floor, Gather, InstanceNormalization, MatMul, MatMulInteger, MaxPool, Mul, Not, Pow, ReduceMean, Relu, Reshape, Resize, Shape, Sin, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze"
onnx-community/MobileLLM-350M,1,quantized,31,"Add, Cast, Concat, ConstantOfShape, Cos, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Expand, Gather, Greater, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
onnx-community/MobileLLM-600M,1,quantized,31,"Add, Cast, Concat, ConstantOfShape, Cos, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Expand, Gather, Greater, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
onnx-community/AMD-OLMo-1B-SFT-DPO,1,quantized,32,"Add, Cast, Concat, ConstantOfShape, Cos, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Expand, Gather, Greater, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Sub, Transpose, Trilu, Unsqueeze, Where"
onnx-community/camembertav2-base-fquad,1,quantized,39,"Abs, Add, And, Cast, Ceil, Clip, Concat, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, GatherElements, Greater, Less, LessOrEqual, Log, MatMul, MatMulInteger, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Sign, Slice, Softmax, Split, Sqrt, Squeeze, Sub, Tile, Transpose, Unsqueeze, Where"
onnx-community/test-patchtst,1,quantized,26,"Add, BatchNormalization, Cast, Clip, Concat, ConstantOfShape, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceSum, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
onnx-community/ijepa_vith16_1k,1,quantized,16,"Add, Cast, ConvInteger, Div, DynamicQuantizeLinear, Erf, MatMul, MatMulInteger, Mul, Pow, ReduceMean, Reshape, Softmax, Sqrt, Sub, Transpose"
onnx-community/Pleias-350m-Preview,1,quantized,15,"Cast, DequantizeLinear, DynamicQuantizeLinear, Gather, GroupQueryAttention, MatMul, MatMulInteger, Mul, ReduceSum, Shape, Sigmoid, SimplifiedLayerNormalization, SkipSimplifiedLayerNormalization, Sub, Transpose"
onnx-community/dinov2-with-registers-base-imagenet1k-1-layer,1,quantized,25,"Add, Cast, Concat, ConvInteger, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceMean, Reshape, Resize, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
onnx-community/dinov2-with-registers-small-imagenet1k-1-layer,1,quantized,25,"Add, Cast, Concat, ConvInteger, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceMean, Reshape, Resize, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
onnx-community/dinov2-small-with-attentions,1,quantized,25,"Add, Cast, Concat, ConvInteger, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceMean, Reshape, Resize, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
onnx-community/SmallThinker-3B-Preview-ONNX,1,quantized,16,"Add, Cast, DequantizeLinear, DynamicQuantizeLinear, Gather, GroupQueryAttention, MatMul, MatMulInteger, Mul, ReduceSum, Shape, Sigmoid, SimplifiedLayerNormalization, SkipSimplifiedLayerNormalization, Sub, Transpose"
onnx-community/siglip2-base-patch32-256-ONNX,1,quantized,25,"Add, Cast, Concat, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Tile, Transpose, Unsqueeze"
onnx-community/siglip2-large-patch16-256-ONNX,1,quantized,25,"Add, Cast, Concat, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Tile, Transpose, Unsqueeze"
onnx-community/siglip2-large-patch16-512-ONNX,1,quantized,25,"Add, Cast, Concat, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Tile, Transpose, Unsqueeze"
onnx-community/siglip2-giant-opt-patch16-256-ONNX,1,quantized,25,"Add, Cast, Concat, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Tile, Transpose, Unsqueeze"
onnx-community/siglip2-giant-opt-patch16-384-ONNX,1,quantized,25,"Add, Cast, Concat, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Tile, Transpose, Unsqueeze"
onnx-community/siglip2-so400m-patch14-224-ONNX,1,quantized,25,"Add, Cast, Concat, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Tile, Transpose, Unsqueeze"
onnx-community/siglip2-so400m-patch16-384-ONNX,1,quantized,25,"Add, Cast, Concat, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Tile, Transpose, Unsqueeze"
onnx-community/siglip2-so400m-patch16-512-ONNX,1,quantized,25,"Add, Cast, Concat, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Gather, MatMul, MatMulInteger, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Tile, Transpose, Unsqueeze"
onnx-community/kb-whisper-small-ONNX,1,quantized,31,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, Greater, If, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Trilu, Unsqueeze, Where"
onnx-community/kb-whisper-medium-ONNX,1,quantized,31,"Add, Cast, Concat, Constant, ConstantOfShape, ConvInteger, DequantizeLinear, Div, DynamicQuantizeLinear, Equal, Erf, Expand, Gather, Greater, If, MatMul, MatMulInteger, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Trilu, Unsqueeze, Where"
onnx-community/gliner_medium-v2,1,q4f16,51,"Abs, Add, And, Cast, Ceil, Clip, Concat, Constant, ConstantOfShape, Div, Einsum, Equal, Erf, Expand, Flatten, Gather, GatherElements, Greater, Identity, LSTM, Less, LessOrEqual, Log, MatMul, MatMulNBits, Mul, Neg, NonZero, Pow, Range, ReduceMax, ReduceMean, ReduceProd, ReduceSum, Relu, Reshape, ScatterElements, ScatterND, Shape, Sign, Slice, Softmax, Split, Sqrt, Squeeze, Sub, Tile, TopK, Transpose, Unsqueeze, Where"
onnx-community/hiera-tiny-224-in1k-hf,1,q4f16,25,"Add, Cast, Concat, Conv, Div, Erf, Flatten, Gather, Gemm, GlobalAveragePool, MatMul, MatMulNBits, Mul, Pow, ReduceMax, ReduceMean, Reshape, Shape, Softmax, Split, Sqrt, Squeeze, Sub, Transpose, Unsqueeze"
onnx-community/hiera-base-224-hf,1,q4f16,22,"Add, Cast, Concat, Conv, Div, Erf, Gather, MatMul, MatMulNBits, Mul, Pow, ReduceMax, ReduceMean, Reshape, Shape, Softmax, Split, Sqrt, Squeeze, Sub, Transpose, Unsqueeze"
onnx-community/hiera-huge-224-hf,1,q4f16,22,"Add, Cast, Concat, Conv, Div, Erf, Gather, MatMul, MatMulNBits, Mul, Pow, ReduceMax, ReduceMean, Reshape, Shape, Softmax, Split, Sqrt, Squeeze, Sub, Transpose, Unsqueeze"
onnx-community/hiera-base-224-in1k-hf,1,q4f16,25,"Add, Cast, Concat, Conv, Div, Erf, Flatten, Gather, Gemm, GlobalAveragePool, MatMul, MatMulNBits, Mul, Pow, ReduceMax, ReduceMean, Reshape, Shape, Softmax, Split, Sqrt, Squeeze, Sub, Transpose, Unsqueeze"
onnx-community/dinov2-small-imagenet1k-1-layer,1,q4f16,25,"Add, Cast, Concat, Conv, Div, Equal, Erf, Expand, Gather, Gemm, MatMul, MatMulNBits, Mul, Pow, ReduceMean, Reshape, Resize, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
onnx-community/dpt-dinov2-base-nyu,1,q4f16,27,"Add, Cast, Concat, Conv, ConvTranspose, Div, Equal, Erf, Expand, Gather, MatMul, MatMulNBits, Mul, Pow, ReduceMean, Relu, Reshape, Resize, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Transpose, Unsqueeze, Where"
onnx-community/maskformer-swin-base-ade,1,q4f16,39,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Cos, CumSum, Div, Einsum, Equal, Erf, Expand, Floor, Gather, InstanceNormalization, MatMul, MatMulNBits, Mod, Mul, Not, Pad, Pow, Range, ReduceMean, Relu, Reshape, Resize, ScatterND, Shape, Sin, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze, Where"
onnx-community/maskformer-swin-small-ade,1,q4f16,39,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Cos, CumSum, Div, Einsum, Equal, Erf, Expand, Floor, Gather, InstanceNormalization, MatMul, MatMulNBits, Mod, Mul, Not, Pad, Pow, Range, ReduceMean, Relu, Reshape, Resize, ScatterND, Shape, Sin, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze, Where"
onnx-community/maskformer-swin-small-coco,1,q4f16,39,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Cos, CumSum, Div, Einsum, Equal, Erf, Expand, Floor, Gather, InstanceNormalization, MatMul, MatMulNBits, Mod, Mul, Not, Pad, Pow, Range, ReduceMean, Relu, Reshape, Resize, ScatterND, Shape, Sin, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze, Where"
onnx-community/maskformer-swin-tiny-ade,1,q4f16,39,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Cos, CumSum, Div, Einsum, Equal, Erf, Expand, Floor, Gather, InstanceNormalization, MatMul, MatMulNBits, Mod, Mul, Not, Pad, Pow, Range, ReduceMean, Relu, Reshape, Resize, ScatterND, Shape, Sin, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze, Where"
onnx-community/maskformer-swin-tiny-coco,1,q4f16,39,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Cos, CumSum, Div, Einsum, Equal, Erf, Expand, Floor, Gather, InstanceNormalization, MatMul, MatMulNBits, Mod, Mul, Not, Pad, Pow, Range, ReduceMean, Relu, Reshape, Resize, ScatterND, Shape, Sin, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze, Where"
onnx-community/maskformer-resnet101-ade,1,q4f16,33,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Cos, CumSum, Div, Einsum, Expand, Floor, Gather, InstanceNormalization, MatMul, MatMulNBits, MaxPool, Mul, Not, Pow, ReduceMean, Relu, Reshape, Resize, Shape, Sin, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze"
onnx-community/maskformer-resnet50-vistas,1,q4f16,33,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Cos, CumSum, Div, Einsum, Expand, Floor, Gather, InstanceNormalization, MatMul, MatMulNBits, MaxPool, Mul, Not, Pow, ReduceMean, Relu, Reshape, Resize, Shape, Sin, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze"
onnx-community/maskformer-resnet50-ade20k-full,1,q4f16,33,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Cos, CumSum, Div, Einsum, Expand, Floor, Gather, InstanceNormalization, MatMul, MatMulNBits, MaxPool, Mul, Not, Pow, ReduceMean, Relu, Reshape, Resize, Shape, Sin, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze"
onnx-community/maskformer-resnet101-ade20k-full,1,q4f16,33,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Cos, CumSum, Div, Einsum, Expand, Floor, Gather, InstanceNormalization, MatMul, MatMulNBits, MaxPool, Mul, Not, Pow, ReduceMean, Relu, Reshape, Resize, Shape, Sin, Slice, Softmax, Sqrt, Sub, Tile, Transpose, Unsqueeze"
onnx-community/MobileLLM-350M,1,q4f16,29,"Add, Cast, Concat, ConstantOfShape, Cos, Div, Equal, Expand, Gather, Greater, MatMul, MatMulNBits, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
onnx-community/MobileLLM-600M,1,q4f16,29,"Add, Cast, Concat, ConstantOfShape, Cos, Div, Equal, Expand, Gather, Greater, MatMul, MatMulNBits, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Transpose, Trilu, Unsqueeze, Where"
onnx-community/AMD-OLMo-1B-SFT-DPO,1,q4f16,30,"Add, Cast, Concat, ConstantOfShape, Cos, Div, Equal, Expand, Gather, Greater, MatMul, MatMulNBits, Mul, Neg, Pow, Range, ReduceMean, Reshape, ScatterND, Shape, Sigmoid, Sin, Slice, Softmax, Sqrt, Sub, Transpose, Trilu, Unsqueeze, Where"
onnx-community/camembertav2-base-fquad,1,q4f16,37,"Abs, Add, And, Cast, Ceil, Clip, Concat, Div, Equal, Erf, Expand, Gather, GatherElements, Greater, Less, LessOrEqual, Log, MatMul, MatMulNBits, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Sign, Slice, Softmax, Split, Sqrt, Squeeze, Sub, Tile, Transpose, Unsqueeze, Where"
onnx-community/test-patchtst,1,q4f16,25,"Add, BatchNormalization, Cast, Clip, Concat, ConstantOfShape, Div, Equal, Erf, Expand, Gather, MatMul, MatMulNBits, Mul, Pow, ReduceSum, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
onnx-community/ijepa_vith16_1k,1,q4f16,15,"Add, Cast, Conv, Div, Erf, MatMul, MatMulNBits, Mul, Pow, ReduceMean, Reshape, Softmax, Sqrt, Sub, Transpose"
onnx-community/Pleias-350m-Preview,1,q4f16,13,"Cast, Gather, GroupQueryAttention, MatMul, MatMulNBits, Mul, ReduceSum, Shape, Sigmoid, SimplifiedLayerNormalization, SkipSimplifiedLayerNormalization, Sub, Transpose"
onnx-community/dinov2-with-registers-base-imagenet1k-1-layer,1,q4f16,25,"Add, Cast, Concat, Conv, Div, Equal, Erf, Expand, Gather, Gemm, MatMul, MatMulNBits, Mul, Pow, ReduceMean, Reshape, Resize, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
onnx-community/dinov2-with-registers-small-imagenet1k-1-layer,1,q4f16,25,"Add, Cast, Concat, Conv, Div, Equal, Erf, Expand, Gather, Gemm, MatMul, MatMulNBits, Mul, Pow, ReduceMean, Reshape, Resize, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
onnx-community/dinov2-small-with-attentions,1,q4f16,25,"Add, Cast, Concat, Conv, Div, Equal, Erf, Expand, Gather, Gemm, MatMul, MatMulNBits, Mul, Pow, ReduceMean, Reshape, Resize, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Unsqueeze, Where"
onnx-community/SmallThinker-3B-Preview-ONNX,1,q4f16,14,"Add, Cast, Gather, GroupQueryAttention, MatMul, MatMulNBits, Mul, ReduceSum, Shape, Sigmoid, SimplifiedLayerNormalization, SkipSimplifiedLayerNormalization, Sub, Transpose"
onnx-community/SmallThinker-3B-Preview-DML-ONNX,1,q4f16,18,"Add, Cast, Concat, Gather, GroupQueryAttention, MatMul, MatMulNBits, Mul, ReduceSum, Reshape, RotaryEmbedding, Shape, Sigmoid, SimplifiedLayerNormalization, SkipSimplifiedLayerNormalization, Sub, Transpose, Unsqueeze"
onnx-community/SmallThinker-3B-Preview-MHA-ONNX,1,q4f16,26,"Add, Cast, Concat, ConstantOfShape, Equal, Expand, Gather, Less, MatMul, MatMulNBits, Mul, MultiHeadAttention, Range, Reshape, RotaryEmbedding, Shape, Sigmoid, SimplifiedLayerNormalization, SkipSimplifiedLayerNormalization, Slice, Squeeze, Sub, Tile, Transpose, Unsqueeze, Where"
onnx-community/siglip2-base-patch32-256-ONNX,1,q4f16,24,"Add, Cast, Concat, Conv, Div, Gather, Gemm, MatMul, MatMulNBits, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Tile, Transpose, Unsqueeze"
onnx-community/siglip2-large-patch16-256-ONNX,1,q4f16,24,"Add, Cast, Concat, Conv, Div, Gather, Gemm, MatMul, MatMulNBits, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Tile, Transpose, Unsqueeze"
onnx-community/siglip2-large-patch16-512-ONNX,1,q4f16,24,"Add, Cast, Concat, Conv, Div, Gather, Gemm, MatMul, MatMulNBits, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Tile, Transpose, Unsqueeze"
onnx-community/siglip2-giant-opt-patch16-256-ONNX,1,q4f16,24,"Add, Cast, Concat, Conv, Div, Gather, Gemm, MatMul, MatMulNBits, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Tile, Transpose, Unsqueeze"
onnx-community/siglip2-giant-opt-patch16-384-ONNX,1,q4f16,24,"Add, Cast, Concat, Conv, Div, Gather, Gemm, MatMul, MatMulNBits, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Tile, Transpose, Unsqueeze"
onnx-community/siglip2-so400m-patch14-224-ONNX,1,q4f16,24,"Add, Cast, Concat, Conv, Div, Gather, Gemm, MatMul, MatMulNBits, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Tile, Transpose, Unsqueeze"
onnx-community/siglip2-so400m-patch16-384-ONNX,1,q4f16,24,"Add, Cast, Concat, Conv, Div, Gather, Gemm, MatMul, MatMulNBits, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Tile, Transpose, Unsqueeze"
onnx-community/siglip2-so400m-patch16-512-ONNX,1,q4f16,24,"Add, Cast, Concat, Conv, Div, Gather, Gemm, MatMul, MatMulNBits, Mul, Pow, ReduceL2, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Squeeze, Sub, Tanh, Tile, Transpose, Unsqueeze"
onnx-community/kb-whisper-small-ONNX,1,q4f16,29,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, Greater, If, MatMul, MatMulNBits, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Trilu, Unsqueeze, Where"
onnx-community/kb-whisper-medium-ONNX,1,q4f16,29,"Add, Cast, Concat, Constant, ConstantOfShape, Conv, Div, Equal, Erf, Expand, Gather, Greater, If, MatMul, MatMulNBits, Mul, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Transpose, Trilu, Unsqueeze, Where"
Xenova/grammar-synthesis-small,1,q4,33,"Abs, Add, Cast, Concat, Constant, ConstantOfShape, Div, Expand, Gather, Greater, If, Less, LessOrEqual, Log, MatMul, MatMulNBits, Min, Mul, Neg, Pow, Range, ReduceMean, Reshape, Shape, Slice, Softmax, Sqrt, Sub, Tanh, Tile, Transpose, Unsqueeze, Where"
Xenova/movenet-multipose-lightning,1,q4,41,"Abs, Add, And, ArgMax, BatchNormalization, Cast, Clip, Concat, Conv, Div, Equal, Exp, Expand, Gather, GatherND, Greater, Less, Max, MaxPool, Min, Mul, Not, Pow, Range, Reciprocal, ReduceMax, ReduceSum, Relu, Reshape, Resize, Shape, Sigmoid, Size, Slice, Split, Squeeze, Sub, Tile, TopK, Transpose, Unsqueeze"
onnx-community/mobilenet_v1_0.75_192,1,q4,5,"Clip, Conv, Flatten, Gemm, GlobalAveragePool"
onnx-community/mobilenet_v1_1.0_224,1,q4,5,"Clip, Conv, Flatten, Gemm, GlobalAveragePool"
onnx-community/mobilenet_v2_0.75_160,1,q4,6,"Add, Clip, Conv, Flatten, Gemm, GlobalAveragePool"
onnx-community/mobilenet_v2_0.35_96,1,q4,6,"Add, Clip, Conv, Flatten, Gemm, GlobalAveragePool"
